loss,acc,val_loss,val_acc
0.8660448789596558,48.75,1.5137041473084953,47.32
0.8645630478858948,67.958,0.931025919261252,68.16
0.4492415487766266,76.706,0.7959080264446842,72.85000000000001
1.173715591430664,82.468,0.6706505066649929,76.84
0.21154049038887024,86.29400000000001,0.5637518027026183,81.10000000000001
0.1328699290752411,89.20400000000001,0.6460118370640809,79.33
0.24808146059513092,92.082,0.5813279624577541,82.43
0.6328369379043579,94.042,0.9545325652049605,75.41
0.3187907636165619,95.09,0.7291315975272732,80.97999999999999
0.1426282823085785,96.164,0.7281594653228286,80.99
0.19012486934661865,96.466,0.7506823340181712,81.05
0.0379968099296093,99.29,0.4893390667761207,86.79
0.14949971437454224,99.922,0.4862150279152545,86.95
0.004508902318775654,99.96000000000001,0.4941463037660927,87.06
0.2579334080219269,99.97200000000001,0.5014146614084198,87.25
0.006184397265315056,99.984,0.5118052750398778,87.39
0.007502440363168716,100.0,0.5210793289314409,87.44
0.07641509175300598,99.998,0.5368054601701961,87.27000000000001
0.0029780780896544456,99.99,0.5439777697917003,87.32
0.0008414624026045203,100.0,0.5415217506989931,87.38
0.0021158831659704447,100.0,0.5423011055844984,87.39
0.001596229150891304,100.0,0.5397327280348274,87.57000000000001
0.0006472420645877719,100.0,0.5378431613515516,87.47
