loss,acc,val_loss,val_acc
1.8688703775405884,19.932,1.8476716732677025,32.11
1.6282703876495361,32.7,1.6887138297286215,36.870000000000005
1.8742780685424805,37.65,1.5629875146889989,41.67
1.6169474124908447,41.8,1.439050805719593,46.19
1.228546380996704,45.76,1.3993861977058122,48.57
1.1425501108169556,49.218,1.3574502649186533,50.67
1.5456392765045166,52.858000000000004,1.2234854245487647,55.279999999999994
1.4791924953460693,55.791999999999994,1.164296744744989,57.58
1.174113392829895,58.367999999999995,1.1082602995860427,59.77
1.2426131963729858,61.236000000000004,1.0234748894655252,63.09
1.0181957483291626,63.622,1.0074988211257547,63.83
0.8550848960876465,65.46,0.9812894606892066,64.69
0.8731790781021118,67.06800000000001,0.9206663475760931,67.25999999999999
1.061615228652954,68.864,0.8788955724692042,68.77
0.7926589250564575,70.308,0.8716846025442775,69.31
0.7778052091598511,71.732,0.815281625789932,71.17
0.680964469909668,73.104,0.8300064085405084,71.23
0.739195704460144,74.494,0.8104234911218474,71.73
0.7445200681686401,75.882,0.7935181018672411,72.41
0.7441481351852417,77.198,0.7727263826358167,73.21
0.6556019186973572,78.518,0.7649190131622025,73.82
0.5195870995521545,79.444,0.773411399955991,73.48
0.31993499398231506,80.764,0.7303154098836682,75.41
0.5103899240493774,82.00800000000001,0.7901609147651286,74.33
0.6570058465003967,82.768,0.7571656968020186,75.3
0.38241252303123474,84.126,0.830976665019989,73.6
0.40182289481163025,85.146,0.7430338980276373,76.63
0.4020692706108093,86.176,0.7668689813794969,75.76
0.43890705704689026,87.102,0.7635873424101479,75.82
0.24045038223266602,88.238,0.7831671230400665,76.25999999999999
0.2698461413383484,89.064,0.8953759632533109,75.47
0.2549920976161957,90.018,0.8336038559297972,76.84
0.3240664303302765,90.932,0.8885229139388362,76.42999999999999
0.23556312918663025,91.854,0.9023365574547008,76.58
0.15127602219581604,92.372,1.0244559072240997,75.33
0.16274552047252655,92.93400000000001,1.032395389261125,75.56
0.20892968773841858,93.55,0.9576216423058812,75.89
0.09789596498012543,94.172,1.0595444621919077,75.94999999999999
0.07519952952861786,94.35,1.077781453162809,76.11
0.23162433505058289,95.106,1.0929457454741756,76.72
0.10975968837738037,95.244,1.1615878351127045,76.51
0.26708313822746277,95.836,1.3425954987731161,75.19
0.1931435912847519,95.858,1.149212321148643,76.31
0.04638967663049698,96.14200000000001,1.2049473546728302,75.63
0.05016102269291878,96.48400000000001,1.383828783337074,74.65
0.09054641425609589,96.776,1.2191841541966306,76.58
0.06856148689985275,96.554,1.2481841082814373,76.61
0.05585867166519165,96.8,1.3583752980715111,75.92
0.0680554211139679,96.978,1.373245034036757,76.58
0.03119693137705326,97.384,1.476331885856918,75.77000000000001
