loss,acc,val_loss,val_acc
2.301914930343628,10.0,2.302677528767646,10.0
2.305208683013916,10.0,2.3026741033867943,10.0
2.302661895751953,10.0,2.3026711065557937,10.0
2.3022677898406982,10.0,2.302668212335321,10.0
2.302154064178467,10.0,2.302665149109273,10.0
2.3019776344299316,10.0,2.3026623695711548,10.0
2.303270101547241,10.0,2.302658002587813,10.0
2.301081418991089,10.0,2.3026595176020757,10.0
2.302591323852539,10.0,2.3026587359512907,10.0
2.3022189140319824,10.0,2.3026590317110474,10.0
2.3041598796844482,10.0,2.3026583919042274,10.0
2.303616762161255,10.0,2.302657824528368,10.0
2.3059074878692627,10.0,2.302657758133321,10.0
2.3027005195617676,10.0,2.3026580327673805,10.0
2.302891969680786,10.0,2.302657927138896,10.0
2.3014962673187256,10.0,2.302657516696785,10.0
2.301475763320923,10.0,2.3026574261580843,10.0
2.3014981746673584,10.0,2.3026578124565416,10.0
2.3036253452301025,10.0,2.3026571937754183,10.0
2.301647424697876,10.0,2.3026575981816158,10.0
2.3014490604400635,10.0,2.3026575800738756,10.0
2.3025312423706055,10.0,2.302658231952522,10.0
2.3030500411987305,10.0,2.302657486517218,10.0
2.3033549785614014,10.0,2.3026580146596403,10.0
2.3021652698516846,10.0,2.3026578848875023,10.0
2.3018059730529785,10.0,2.3026575649840924,10.0
2.305111885070801,10.0,2.302658044839207,10.0
2.3016533851623535,10.0,2.3026579633543762,10.0
2.3023409843444824,10.0,2.3026575740379625,10.0
