loss,acc,val_loss,val_acc
2.172804355621338,16.374,2.1842158082165297,22.74
2.076411008834839,23.51,2.06578954714763,25.619999999999997
1.9902998208999634,26.836,1.9749562151824371,29.23
1.9752308130264282,29.654000000000003,1.9018096305147003,32.29
1.960198998451233,32.1,1.8340005165413966,34.39
1.866064429283142,33.654,1.7720139977298206,35.74
1.6405633687973022,35.186,1.7225189646588097,37.13
1.6587003469467163,36.996,1.6770737156083313,37.84
1.6904957294464111,37.897999999999996,1.636824118940136,39.629999999999995
1.7383760213851929,39.372,1.6011834476567521,40.8
1.6015599966049194,40.5,1.57131222833561,41.71
1.6820876598358154,41.812,1.5391327836845494,43.14
1.5262778997421265,43.268,1.5074580243871183,43.9
1.4655736684799194,44.492,1.4842462992366356,44.91
1.5081783533096313,45.800000000000004,1.4556188191039652,46.06
1.5147192478179932,46.806,1.4343083266970478,47.199999999999996
1.3582500219345093,47.918,1.412061692793158,47.71
1.4112982749938965,49.146,1.3812311012533647,48.83
1.379442811012268,50.166,1.3589810857289955,49.64
1.1827598810195923,51.342,1.3344477656521374,50.480000000000004
1.5935676097869873,52.339999999999996,1.3156353627579123,51.28
1.1984437704086304,53.226,1.2942825450172908,52.370000000000005
1.296352505683899,54.412000000000006,1.2803076234044908,52.690000000000005
1.2136249542236328,55.232000000000006,1.2623166796527332,53.339999999999996
1.282900094985962,56.064,1.2510845812061164,53.86
1.1381394863128662,56.77799999999999,1.2219771086415159,55.00000000000001
1.1848335266113281,57.96,1.2070231392413755,55.50000000000001
1.2338950634002686,58.762,1.1823432143730452,56.75
1.1930114030838013,59.568,1.1778443885754935,56.84
1.1087898015975952,60.3,1.166841014276577,57.440000000000005
0.9816344380378723,60.964,1.1483609510373465,58.040000000000006
1.2032475471496582,61.712,1.1268694159350818,59.01
0.9159572720527649,62.59400000000001,1.1145223341410673,59.5
1.1045396327972412,63.11600000000001,1.0999770073951045,60.08
0.8630655407905579,64.008,1.1090282013144674,59.79
1.0013530254364014,64.61200000000001,1.1006308069711999,60.309999999999995
0.8706671595573425,65.532,1.0872279103798201,60.809999999999995
0.9083585739135742,66.02,1.068573317950285,61.18
0.9022502899169922,66.73,1.0621409514282323,61.95
1.0395848751068115,67.174,1.0606271617020233,61.45
0.9733761548995972,67.85600000000001,1.0492104684250265,61.8
0.7634376287460327,68.858,1.0690595024748692,60.980000000000004
0.9514595866203308,69.41199999999999,1.1111817035493972,60.22
0.7610001564025879,69.904,1.0406139311911184,62.739999999999995
0.8046905398368835,70.718,1.033759568310991,63.18
0.883624255657196,71.294,1.020228022261511,63.080000000000005
0.9712486267089844,71.968,1.0152531764175319,63.59
0.9261190295219421,72.64399999999999,1.1015220284461975,61.39
0.7879022359848022,73.22999999999999,1.0206471968300734,63.91
0.9783493876457214,73.85199999999999,1.0102558581134942,64.17
