loss,acc,val_loss,val_acc
2.3027098178863525,10.0,2.3025937744333773,10.0
2.305149555206299,9.972,2.302564934839176,10.0
2.3028130531311035,9.998,2.3025405980363676,10.0
2.301974296569824,10.0,2.3025180267382273,10.0
2.302410364151001,10.001999999999999,2.3024944806400733,10.0
2.302497148513794,10.016,2.302468417566034,10.0
2.303044557571411,10.206,2.3024493380437923,9.99
2.303255558013916,10.001999999999999,2.302447566503211,9.99
2.3031845092773438,10.001999999999999,2.3024446270133874,9.99
2.303088903427124,10.001999999999999,2.3024429218678533,9.99
2.3028504848480225,10.004,2.3024442105353633,9.99
2.302884817123413,10.001999999999999,2.30244258687466,9.99
2.3011109828948975,10.001999999999999,2.302437082121644,9.99
2.30293607711792,10.001999999999999,2.302438974380493,9.99
2.301647663116455,10.001999999999999,2.3024362340758118,9.99
2.301405906677246,10.001999999999999,2.3024399853959867,9.99
2.302574634552002,10.001999999999999,2.302437860754472,9.99
2.3021364212036133,10.001999999999999,2.3024368165414546,9.99
2.3031203746795654,10.001999999999999,2.3024373718454867,9.99
2.3017590045928955,10.001999999999999,2.3024364151532137,9.99
2.3024566173553467,10.0,2.3024383466455003,9.99
2.30340838432312,10.001999999999999,2.302437549904932,9.99
2.301844358444214,10.001999999999999,2.3024383828609802,9.99
2.30218505859375,10.001999999999999,2.302436231057855,9.99
2.302184820175171,9.998,2.3024364936200876,9.99
2.3016111850738525,10.001999999999999,2.3024343327630925,9.99
2.3024299144744873,10.001999999999999,2.3024364574046077,9.99
2.302367687225342,10.001999999999999,2.3024386725848234,9.99
2.3019564151763916,10.001999999999999,2.3024359896213196,9.99
2.3024070262908936,10.001999999999999,2.302436949331549,9.99
2.3029160499572754,10.001999999999999,2.302436949331549,9.99
2.3020317554473877,10.0,2.3024362461476384,9.99
2.301877975463867,10.001999999999999,2.302437326576136,9.99
2.30232310295105,10.001999999999999,2.302437915077692,9.99
2.3017611503601074,10.001999999999999,2.3024368799185453,9.99
2.3009274005889893,10.001999999999999,2.3024392399606826,9.99
