loss,acc,val_loss,val_acc
1.7027158737182617,37.138,1.6738593459129334,41.29
1.5210787057876587,44.098,1.5638087868690491,44.9
1.478515386581421,47.148,1.525648581981659,45.35
1.4501510858535767,49.19,1.480666422843933,47.510000000000005
1.3473657369613647,51.312000000000005,1.4507291316986084,48.559999999999995
1.2707563638687134,53.288000000000004,1.397103476524353,50.51
1.3104994297027588,55.67999999999999,1.366743516921997,51.78
1.2284554243087769,57.964000000000006,1.3398732662200927,52.129999999999995
1.1320288181304932,60.498,1.311798632144928,53.510000000000005
1.0728696584701538,63.248000000000005,1.3026568055152894,54.04
0.9198080897331238,65.988,1.2845777511596679,55.24
0.8713146448135376,69.652,1.2970691442489624,55.83
0.7666465044021606,73.466,1.302130663394928,56.089999999999996
0.6813892722129822,77.802,1.3528823971748352,56.92
0.46585434675216675,83.096,1.4383230686187745,56.37
0.3912261426448822,88.40599999999999,1.569308376312256,56.779999999999994
0.195156529545784,93.02,1.700948917865753,56.96
0.12178169190883636,96.674,1.8718438148498535,56.92
0.05737520009279251,98.656,2.013324463367462,57.14
0.03690855950117111,99.542,2.1483572125434875,57.620000000000005
0.013348173350095749,99.77000000000001,2.2460008382797243,57.589999999999996
0.006129345390945673,99.928,2.315488314628601,57.830000000000005
0.0024730784352868795,99.994,2.3584495782852173,58.08
0.0016247188905254006,99.998,2.405529522895813,57.91
0.0012636102037504315,99.998,2.4458332300186156,58.050000000000004
0.0010531013831496239,100.0,2.479420518875122,58.01
0.0009030547807924449,100.0,2.5119658946990966,57.989999999999995
0.0007115828339010477,100.0,2.544671726226807,57.940000000000005
0.0006659995997324586,100.0,2.572702407836914,58.050000000000004
0.0005817658384330571,100.0,2.6024340867996214,58.06
0.0005842300015501678,100.0,2.625536298751831,58.050000000000004
0.00047986715799197555,100.0,2.649164605140686,58.06
0.00041655529639683664,100.0,2.6733337879180907,57.96
0.00031983054941520095,100.0,2.6950315952301027,58.01
0.0003039953298866749,100.0,2.7165684700012207,58.050000000000004
0.00031446528737433255,100.0,2.7369832038879394,57.989999999999995
0.00024652061983942986,100.0,2.756917214393616,57.98
0.00027021081768907607,100.0,2.774878239631653,57.9
0.00025299136177636683,100.0,2.7950236797332764,57.95
0.00023780415358487517,100.0,2.811910367012024,57.99999999999999
0.00021053881209809333,100.0,2.8295870304107664,58.03
0.00019682782294694334,100.0,2.846450996398926,57.99999999999999
0.00018006449681706727,100.0,2.862782669067383,57.93000000000001
0.00017120677512139082,100.0,2.879175615310669,57.989999999999995
0.00013786903582513332,100.0,2.8954200744628906,57.96
0.00014173593081068248,100.0,2.909754753112793,58.01
0.00012391935160849243,100.0,2.9250364542007445,57.940000000000005
0.00012916570995002985,100.0,2.9379359245300294,57.99999999999999
0.00011526166781550273,100.0,2.9526144742965696,57.98
0.00010709006892284378,100.0,2.9657097101211547,57.91
