loss,acc,val_loss,val_acc
2.315185070037842,9.418,2.3088198311721224,9.08
2.3055989742279053,9.984,2.3043717161009583,9.6
2.308528184890747,10.256,2.2997362855114516,10.7
2.2844977378845215,10.874,2.296763733972477,10.870000000000001
2.294180393218994,10.576,2.2973760954941373,10.780000000000001
2.295628070831299,11.866,2.2935339529303054,12.11
2.295365810394287,12.468,2.28733721262292,12.94
2.2903120517730713,13.274,2.2881185253964196,13.04
2.2878010272979736,13.41,2.2839296346978295,13.889999999999999
2.302527904510498,13.94,2.285165509091148,13.56
2.2676355838775635,14.334,2.2829872415035584,13.83
2.286410331726074,14.754000000000001,2.2770677910575383,14.96
2.292123556137085,15.206,2.2767315091966074,15.58
2.2940754890441895,15.508,2.275369716596,15.75
2.2837061882019043,15.659999999999998,2.2686108003688763,15.629999999999999
2.2708547115325928,16.112000000000002,2.267366146739525,16.48
2.241260051727295,16.42,2.257423684566836,16.25
2.29022479057312,16.474,2.259204897699477,16.81
2.2800650596618652,16.542,2.2531984576696082,16.82
2.238574504852295,16.942,2.248465402216851,17.14
2.281360149383545,17.130000000000003,2.2504390523403504,17.419999999999998
2.263251543045044,17.426,2.2482393572602093,17.299999999999997
2.306008815765381,17.810000000000002,2.2478530225874502,18.060000000000002
2.2306723594665527,18.082,2.2371303039261057,17.69
2.2235465049743652,18.142,2.2439655352242385,18.2
2.2269978523254395,18.484,2.234178956550888,18.67
2.230316638946533,18.892,2.2319424031656,18.34
2.254020929336548,18.96,2.2262773815589614,19.32
2.2408041954040527,19.39,2.226111273222332,19.56
2.2327353954315186,19.706000000000003,2.2168315271788006,20.26
2.2115559577941895,20.304,2.212608385689651,20.549999999999997
2.227891445159912,20.718,2.2053432102444805,20.64
2.2051448822021484,21.292,2.201937675476074,21.26
2.1826300621032715,21.364,2.1976254348513447,20.96
2.1702373027801514,21.6,2.187713942950285,21.9
2.1670665740966797,21.488,2.180852805511861,21.43
2.1661133766174316,21.986,2.177694000775301,21.91
2.164857864379883,22.09,2.1646584589270095,22.02
2.159625291824341,22.02,2.1558917383604412,22.08
2.1685383319854736,22.246,2.146721640719643,22.52
2.1822197437286377,22.308,2.141435562809811,22.509999999999998
2.1193385124206543,22.476,2.1316279761398893,22.7
2.1508264541625977,22.75,2.11835579479797,23.18
2.045407295227051,22.894000000000002,2.104717553416385,23.07
2.039903402328491,23.13,2.096487063395826,23.189999999999998
2.1306369304656982,23.169999999999998,2.082326323171205,23.39
2.043073892593384,23.630000000000003,2.07448705238632,24.07
2.1422295570373535,23.782,2.061308931700791,24.03
2.074066162109375,24.221999999999998,2.05186586440364,24.18
2.164780855178833,24.05,2.040701150894165,24.310000000000002
