loss,acc,val_loss,val_acc
1.344847321510315,44.766,1.263811767855777,53.849999999999994
0.8301566243171692,62.324,1.0598048379149618,61.27
0.7631795406341553,72.37400000000001,1.0065733526326432,64.2
0.5611022114753723,81.108,1.098891461951823,63.12
0.3654809594154358,89.932,1.1620811216438873,64.9
0.15795768797397614,95.44,1.1995204966279525,65.86999999999999
0.09037147462368011,97.962,1.2955012389376193,66.55
0.07021048665046692,98.67,1.3100666864008843,66.43
0.10239364206790924,98.818,1.5753748733786088,64.96
0.014735817909240723,99.542,1.2502101999294908,68.60000000000001
0.010893315076828003,99.834,1.2397818263572982,68.82000000000001
0.028889352455735207,99.894,1.249767394759987,68.89
0.010825305245816708,99.92,1.2530081015598924,68.77
